,Network,Date,Time,Program,Length,Rating,Minute_In_Commercial,Total_Loss_perc
986,DKN,4/11/16,10:32 PM,BLINDSPOT,59,1.478300823,0,2.994621422
987,DKN,4/11/16,10:33 PM,BLINDSPOT,59,1.500337899,0,2.916427855
988,DKN,4/11/16,10:34 PM,BLINDSPOT,59,1.511519715,0,2.219365159
989,DKN,4/11/16,10:35 PM,BLINDSPOT,59,1.522370069,0,2.861120206
990,DKN,4/11/16,10:36 PM,BLINDSPOT,59,1.515883721,0,2.116448979
991,DKN,4/11/16,10:37 PM,BLINDSPOT,59,1.50489345,0,5.650018514
992,DKN,4/11/16,10:38 PM,BLINDSPOT,59,1.433092633,1,5.179141681
993,DKN,4/11/16,10:39 PM,BLINDSPOT,59,1.392831774,1,1.754060759
994,DKN,4/11/16,10:40 PM,BLINDSPOT,59,1.397241468,1,3.353547856
995,DKN,4/11/16,10:41 PM,BLINDSPOT,59,1.390716699,1,1.026265965
996,DKN,4/11/16,10:42 PM,BLINDSPOT,59,1.454577294,0,0.90036971
997,DKN,4/11/16,10:43 PM,BLINDSPOT,59,1.467799735,0,2.025997187
998,DKN,4/11/16,10:44 PM,BLINDSPOT,59,1.474393216,0,1.379539969
999,DKN,4/11/16,10:45 PM,BLINDSPOT,59,1.487040023,0,1.154448783
1000,DKN,4/11/16,10:46 PM,BLINDSPOT,59,1.499509043,0,1.033848867
1001,DKN,4/11/16,10:47 PM,BLINDSPOT,59,1.496945421,0,3.682961049
1002,DKN,4/11/16,10:48 PM,BLINDSPOT,59,1.471639218,1,7.282361845
1003,DKN,4/11/16,10:49 PM,BLINDSPOT,59,1.388716756,1,2.145875173
1004,DKN,4/11/16,10:50 PM,BLINDSPOT,59,1.409028825,1,1.998664634
1005,DKN,4/11/16,10:51 PM,BLINDSPOT,59,1.435244104,0,0.988176311
1006,DKN,4/11/16,10:52 PM,BLINDSPOT,59,1.486907461,0,1.689426052
1007,DKN,4/11/16,10:53 PM,BLINDSPOT,59,1.492760415,0,2.469972345
1008,DKN,4/11/16,10:54 PM,BLINDSPOT,59,1.491731844,0,2.381060984
1009,DKN,4/11/16,10:55 PM,BLINDSPOT,59,1.472714103,0,1.864207482
1010,DKN,4/11/16,10:56 PM,BLINDSPOT,59,1.496912903,0,0.91740562
1011,DKN,4/11/16,10:57 PM,BLINDSPOT,59,1.537205314,0,1.579880509
1012,DKN,4/11/16,10:58 PM,BLINDSPOT,59,1.569318471,0,2.242366417
1013,DKN,4/11/16,10:59 PM,BLINDSPOT,59,1.657632104,0,0
1014,DKN,4/18/16,10:01 PM,BLINDSPOT,59,2.87591058,0,23.57455819
1015,DKN,4/18/16,10:02 PM,BLINDSPOT,59,2.34263779,0,10.8823156
1016,DKN,4/18/16,10:03 PM,BLINDSPOT,59,2.17935092,0,8.125173689
1017,DKN,4/18/16,10:04 PM,BLINDSPOT,59,2.060711832,0,7.303907168
1018,DKN,4/18/16,10:05 PM,BLINDSPOT,59,1.972934855,0,4.702635897
1019,DKN,4/18/16,10:06 PM,BLINDSPOT,59,1.931222057,0,2.396549648
1020,DKN,4/18/16,10:07 PM,BLINDSPOT,59,1.917685544,0,2.48946733
1021,DKN,4/18/16,10:08 PM,BLINDSPOT,59,1.928014914,1,6.767978525
1022,DKN,4/18/16,10:09 PM,BLINDSPOT,59,1.83646217,1,6.402781336
1023,DKN,4/18/16,10:10 PM,BLINDSPOT,59,1.760325927,1,3.497095784
1024,DKN,4/18/16,10:11 PM,BLINDSPOT,59,1.766478807,1,4.421071098
1025,DKN,4/18/16,10:12 PM,BLINDSPOT,59,1.752725159,1,4.12325969
1026,DKN,4/18/16,10:13 PM,BLINDSPOT,59,1.724711852,0,3.046902175
1027,DKN,4/18/16,10:14 PM,BLINDSPOT,59,1.718734113,0,3.420401834
1028,DKN,4/18/16,10:15 PM,BLINDSPOT,59,1.710923044,0,3.133515557
1029,DKN,4/18/16,10:16 PM,BLINDSPOT,59,1.688599227,0,1.927412084
1030,DKN,4/18/16,10:17 PM,BLINDSPOT,59,1.688847839,0,1.883641448
1031,DKN,4/18/16,10:18 PM,BLINDSPOT,59,1.678537648,0,2.529211619
1032,DKN,4/18/16,10:19 PM,BLINDSPOT,59,1.673321032,0,3.131272759
1033,DKN,4/18/16,10:20 PM,BLINDSPOT,59,1.664482564,0,3.672565671
1034,DKN,4/18/16,10:21 PM,BLINDSPOT,59,1.662508606,1,5.241116062
1035,DKN,4/18/16,10:22 PM,BLINDSPOT,59,1.596632102,1,2.892543527
1036,DKN,4/18/16,10:23 PM,BLINDSPOT,59,1.602314256,1,2.211774153
1037,DKN,4/18/16,10:24 PM,BLINDSPOT,59,1.618188459,1,1.681119856
1038,DKN,4/18/16,10:25 PM,BLINDSPOT,59,1.618457524,0,1.25303689
1039,DKN,4/18/16,10:26 PM,BLINDSPOT,59,1.628323178,0,1.823872643
1040,DKN,4/18/16,10:27 PM,BLINDSPOT,59,1.620250536,0,1.313324501
1041,DKN,4/18/16,10:28 PM,BLINDSPOT,59,1.62941607,1,7.596872222
1042,DKN,4/18/16,10:29 PM,BLINDSPOT,59,1.52557652,1,6.408598758
1043,DKN,4/18/16,10:30 PM,BLINDSPOT,59,1.471211804,0,3.021637108
1044,DKN,4/18/16,10:31 PM,BLINDSPOT,59,1.469023768,0,2.267396453
1045,DKN,4/18/16,10:32 PM,BLINDSPOT,59,1.499132696,0,2.734983038
1046,DKN,4/18/16,10:33 PM,BLINDSPOT,59,1.520217785,0,2.764823965
1047,DKN,4/18/16,10:34 PM,BLINDSPOT,59,1.516040943,0,1.147565675
1048,DKN,4/18/16,10:35 PM,BLINDSPOT,59,1.517659079,0,1.884315742
1049,DKN,4/18/16,10:36 PM,BLINDSPOT,59,1.509589676,0,2.253555643
1050,DKN,4/18/16,10:37 PM,BLINDSPOT,59,1.489199151,0,1.515421057
1051,DKN,4/18/16,10:38 PM,BLINDSPOT,59,1.505433485,0,1.698656915
1052,DKN,4/18/16,10:39 PM,BLINDSPOT,59,1.494967152,0,1.856404783
1053,DKN,4/18/16,10:40 PM,BLINDSPOT,59,1.487202139,0,3.551995257
1054,DKN,4/18/16,10:41 PM,BLINDSPOT,59,1.462808928,1,6.217595093
1055,DKN,4/18/16,10:42 PM,BLINDSPOT,59,1.405710883,1,2.460789209
1056,DKN,4/18/16,10:43 PM,BLINDSPOT,59,1.404266008,1,2.474234431
1057,DKN,4/18/16,10:44 PM,BLINDSPOT,59,1.416707866,1,1.490641604
1058,DKN,4/18/16,10:45 PM,BLINDSPOT,59,1.470790554,0,2.372796741
1059,DKN,4/18/16,10:46 PM,BLINDSPOT,59,1.458581025,0,1.079703139
1060,DKN,4/18/16,10:47 PM,BLINDSPOT,59,1.474831331,0,1.114140216
1061,DKN,4/18/16,10:48 PM,BLINDSPOT,59,1.476397446,0,1.43434187
1062,DKN,4/18/16,10:49 PM,BLINDSPOT,59,1.48620872,0,1.571323639
1063,DKN,4/18/16,10:50 PM,BLINDSPOT,59,1.491492962,1,9.307438736
1064,DKN,4/18/16,10:51 PM,BLINDSPOT,59,1.393312656,1,1.984231214
1065,DKN,4/18/16,10:52 PM,BLINDSPOT,59,1.405814802,1,2.005102856
1066,DKN,4/18/16,10:53 PM,BLINDSPOT,59,1.445429593,0,2.118402309
1067,DKN,4/18/16,10:54 PM,BLINDSPOT,59,1.468925315,0,0.902979968
1068,DKN,4/18/16,10:55 PM,BLINDSPOT,59,1.482869778,0,1.491574009
1069,DKN,4/18/16,10:56 PM,BLINDSPOT,59,1.501039031,0,1.367731281
1070,DKN,4/18/16,10:57 PM,BLINDSPOT,59,1.55883803,0,1.341898503
1071,DKN,4/18/16,10:58 PM,BLINDSPOT,59,1.625530723,1,1.569119956
1072,DKN,4/18/16,10:59 PM,BLINDSPOT,59,1.73051726,1,0
1073,DKN,4/25/16,10:01 PM,BLINDSPOT,59,2.335318286,0,20.50070141
1074,DKN,4/25/16,10:02 PM,BLINDSPOT,59,1.907841111,0,9.432018067
1075,DKN,4/25/16,10:03 PM,BLINDSPOT,59,1.754879051,0,4.34790824
1076,DKN,4/25/16,10:04 PM,BLINDSPOT,59,1.72145283,0,3.845022631
1077,DKN,4/25/16,10:05 PM,BLINDSPOT,59,1.694438448,0,2.747254109
1078,DKN,4/25/16,10:06 PM,BLINDSPOT,59,1.702507778,1,4.499156115
1079,DKN,4/25/16,10:07 PM,BLINDSPOT,59,1.626868763,1,3.380043711
1080,DKN,4/25/16,10:08 PM,BLINDSPOT,59,1.600086028,1,2.656386238
1081,DKN,4/25/16,10:09 PM,BLINDSPOT,59,1.623447623,1,3.616854506
1082,DKN,4/25/16,10:10 PM,BLINDSPOT,59,1.600658575,1,2.033877602
1083,DKN,4/25/16,10:11 PM,BLINDSPOT,59,1.616786863,0,3.105917391
1084,DKN,4/25/16,10:12 PM,BLINDSPOT,59,1.605678271,0,2.113992975
1085,DKN,4/25/16,10:13 PM,BLINDSPOT,59,1.598202389,0,2.776192547
1086,DKN,4/25/16,10:14 PM,BLINDSPOT,59,1.586659091,1,6.061312397
1087,DKN,4/25/16,10:15 PM,BLINDSPOT,59,1.517621638,1,4.652519311
1088,DKN,4/25/16,10:16 PM,BLINDSPOT,59,1.468956471,1,3.882056306
1089,DKN,4/25/16,10:17 PM,BLINDSPOT,59,1.444886063,1,2.653600727
1090,DKN,4/25/16,10:18 PM,BLINDSPOT,59,1.465494254,1,3.233244331
1091,DKN,4/25/16,10:19 PM,BLINDSPOT,59,1.452228447,0,2.873919171
1092,DKN,4/25/16,10:20 PM,BLINDSPOT,59,1.448896145,0,1.859680883
1093,DKN,4/25/16,10:21 PM,BLINDSPOT,59,1.450630802,0,1.275601437
1094,DKN,4/25/16,10:22 PM,BLINDSPOT,59,1.473224927,0,2.462272624
1095,DKN,4/25/16,10:23 PM,BLINDSPOT,59,1.456905151,0,2.657847453
1096,DKN,4/25/16,10:24 PM,BLINDSPOT,59,1.427866609,0,5.512719185
1097,DKN,4/25/16,10:25 PM,BLINDSPOT,59,1.357261338,1,4.261260168
1098,DKN,4/25/16,10:26 PM,BLINDSPOT,59,1.305497816,1,2.795928758
1099,DKN,4/25/16,10:27 PM,BLINDSPOT,59,1.30164166,0,2.516151878
1100,DKN,4/25/16,10:28 PM,BLINDSPOT,59,1.298481399,0,1.492597845
1101,DKN,4/25/16,10:29 PM,BLINDSPOT,59,1.340732764,0,2.435652457
1102,DKN,4/25/16,10:30 PM,BLINDSPOT,59,1.342242419,0,1.313531509
1103,DKN,4/25/16,10:31 PM,BLINDSPOT,59,1.351465073,0,1.597242392
1104,DKN,4/25/16,10:32 PM,BLINDSPOT,59,1.370501153,0,1.92318774
1105,DKN,4/25/16,10:33 PM,BLINDSPOT,59,1.367509871,0,1.243951517
1106,DKN,4/25/16,10:34 PM,BLINDSPOT,59,1.374327171,0,0.958236836
1107,DKN,4/25/16,10:35 PM,BLINDSPOT,59,1.392197219,0,1.765368407
1108,DKN,4/25/16,10:36 PM,BLINDSPOT,59,1.391595104,1,8.040245027
1109,DKN,4/25/16,10:37 PM,BLINDSPOT,59,1.282541087,1,3.412989508
1110,DKN,4/25/16,10:38 PM,BLINDSPOT,59,1.283514383,1,2.541341681
1111,DKN,4/25/16,10:39 PM,BLINDSPOT,59,1.281535248,1,1.558289934
1112,DKN,4/25/16,10:40 PM,BLINDSPOT,59,1.313244452,0,1.658259145
1113,DKN,4/25/16,10:41 PM,BLINDSPOT,59,1.314609325,0,1.066958775
1114,DKN,4/25/16,10:42 PM,BLINDSPOT,59,1.329809353,0,0.594021516
1115,DKN,4/25/16,10:43 PM,BLINDSPOT,59,1.349953248,0,0.612519348
1116,DKN,4/25/16,10:44 PM,BLINDSPOT,59,1.36116565,0,1.44620127
1117,DKN,4/25/16,10:45 PM,BLINDSPOT,59,1.362381539,1,8.137725057
1118,DKN,4/25/16,10:46 PM,BLINDSPOT,59,1.261540553,1,2.068286899
1119,DKN,4/25/16,10:47 PM,BLINDSPOT,59,1.268152726,1,1.693176957
1120,DKN,4/25/16,10:48 PM,BLINDSPOT,59,1.297984354,0,1.53643567
1121,DKN,4/25/16,10:49 PM,BLINDSPOT,59,1.314076822,0,0.977035376
1122,DKN,4/25/16,10:50 PM,BLINDSPOT,59,1.323514922,0,1.902405028
1123,DKN,4/25/16,10:51 PM,BLINDSPOT,59,1.321702717,0,2.630337834
1124,DKN,4/25/16,10:52 PM,BLINDSPOT,59,1.316036569,0,1.873468048
1125,DKN,4/25/16,10:53 PM,BLINDSPOT,59,1.316184731,0,1.89288484
1126,DKN,4/25/16,10:54 PM,BLINDSPOT,59,1.320723931,0,2.081474507
1127,DKN,4/25/16,10:55 PM,BLINDSPOT,59,1.31050992,0,1.270297004
1128,DKN,4/25/16,10:56 PM,BLINDSPOT,59,1.335521585,0,1.176485901
1129,DKN,4/25/16,10:57 PM,BLINDSPOT,59,1.382587275,0,1.03094463
1130,DKN,4/25/16,10:58 PM,BLINDSPOT,59,1.43505818,1,2.371672048
1131,DKN,4/25/16,10:59 PM,BLINDSPOT,59,1.484213804,1,0
1132,DKN,5/2/16,10:01 PM,BLINDSPOT,59,2.593268315,0,24.79261462
1133,DKN,5/2/16,10:02 PM,BLINDSPOT,59,2.03484263,0,10.17309173
1134,DKN,5/2/16,10:03 PM,BLINDSPOT,59,1.924378675,0,6.311175661
1135,DKN,5/2/16,10:04 PM,BLINDSPOT,59,1.847007964,0,5.006848169
1136,DKN,5/2/16,10:05 PM,BLINDSPOT,59,1.801942338,0,4.838233408
1137,DKN,5/2/16,10:06 PM,BLINDSPOT,59,1.75437909,0,3.117869464
1138,DKN,5/2/16,10:07 PM,BLINDSPOT,59,1.756693342,0,3.954359435
1139,DKN,5/2/16,10:08 PM,BLINDSPOT,59,1.721922253,0,4.183964998
1140,DKN,5/2/16,10:09 PM,BLINDSPOT,59,1.66887059,1,3.886943803
1141,DKN,5/2/16,10:10 PM,BLINDSPOT,59,1.62966896,1,2.94700105
1142,DKN,5/2/16,10:11 PM,BLINDSPOT,59,1.630021482,1,3.305700478
1143,DKN,5/2/16,10:12 PM,BLINDSPOT,59,1.621156868,1,3.929974372
1144,DKN,5/2/16,10:13 PM,BLINDSPOT,59,1.600477476,0,1.935451264
1145,DKN,5/2/16,10:14 PM,BLINDSPOT,59,1.602395962,0,1.697619648
1146,DKN,5/2/16,10:15 PM,BLINDSPOT,59,1.616486695,0,3.377634103
1147,DKN,5/2/16,10:16 PM,BLINDSPOT,59,1.59218475,0,2.340220981
1148,DKN,5/2/16,10:17 PM,BLINDSPOT,59,1.57498779,0,2.272082451
1149,DKN,5/2/16,10:18 PM,BLINDSPOT,59,1.557732162,1,5.207179281
1150,DKN,5/2/16,10:19 PM,BLINDSPOT,59,1.485741111,1,4.365710448
1151,DKN,5/2/16,10:20 PM,BLINDSPOT,59,1.463127133,1,1.899622236
1152,DKN,5/2/16,10:21 PM,BLINDSPOT,59,1.477380008,1,2.0986376
1153,DKN,5/2/16,10:22 PM,BLINDSPOT,59,1.493985774,1,3.271468983
1154,DKN,5/2/16,10:23 PM,BLINDSPOT,59,1.473131767,0,2.438792338
1155,DKN,5/2/16,10:24 PM,BLINDSPOT,59,1.480847257,0,2.24653176
1156,DKN,5/2/16,10:25 PM,BLINDSPOT,59,1.479004827,0,2.77119751
1157,DKN,5/2/16,10:26 PM,BLINDSPOT,59,1.463697609,0,1.784489654
1158,DKN,5/2/16,10:27 PM,BLINDSPOT,59,1.453427206,0,1.90675339
1159,DKN,5/2/16,10:28 PM,BLINDSPOT,59,1.450739124,0,2.261867841
1160,DKN,5/2/16,10:29 PM,BLINDSPOT,59,1.430372335,1,6.153830146
1161,DKN,5/2/16,10:30 PM,BLINDSPOT,59,1.374327007,1,3.383162207
1162,DKN,5/2/16,10:31 PM,BLINDSPOT,59,1.376299006,0,3.738980006
1163,DKN,5/2/16,10:32 PM,BLINDSPOT,59,1.363210054,0,1.354951981
1164,DKN,5/2/16,10:33 PM,BLINDSPOT,59,1.40797965,0,1.689984769
1165,DKN,5/2/16,10:34 PM,BLINDSPOT,59,1.413039201,0,1.650595732
1166,DKN,5/2/16,10:35 PM,BLINDSPOT,59,1.423405666,0,1.6113402
1167,DKN,5/2/16,10:36 PM,BLINDSPOT,59,1.433352026,0,1.926342968
1168,DKN,5/2/16,10:37 PM,BLINDSPOT,59,1.426021001,0,3.169971297
1169,DKN,5/2/16,10:38 PM,BLINDSPOT,59,1.39106838,1,5.255683795
1170,DKN,5/2/16,10:39 PM,BLINDSPOT,59,1.34303456,1,1.949721016
1171,DKN,5/2/16,10:40 PM,BLINDSPOT,59,1.340990491,1,2.169609487
1172,DKN,5/2/16,10:41 PM,BLINDSPOT,59,1.350514357,1,2.488744147
1173,DKN,5/2/16,10:42 PM,BLINDSPOT,59,1.353577549,0,1.353692635
1174,DKN,5/2/16,10:43 PM,BLINDSPOT,59,1.370637703,0,1.55001413
1175,DKN,5/2/16,10:44 PM,BLINDSPOT,59,1.38655258,0,1.985724453
1176,DKN,5/2/16,10:45 PM,BLINDSPOT,59,1.376810573,0,1.19164727
1177,DKN,5/2/16,10:46 PM,BLINDSPOT,59,1.39169377,0,3.714695521
1178,DKN,5/2/16,10:47 PM,BLINDSPOT,59,1.352957655,1,5.189611256
1179,DKN,5/2/16,10:48 PM,BLINDSPOT,59,1.297215626,1,1.696782563
1180,DKN,5/2/16,10:49 PM,BLINDSPOT,59,1.327193868,1,1.646043759
1181,DKN,5/2/16,10:50 PM,BLINDSPOT,59,1.356106408,0,0.973114097
1182,DKN,5/2/16,10:51 PM,BLINDSPOT,59,1.387113678,0,1.402026065
1183,DKN,5/2/16,10:52 PM,BLINDSPOT,59,1.39481707,0,1.897415802
1184,DKN,5/2/16,10:53 PM,BLINDSPOT,59,1.399018784,0,2.04504487
1185,DKN,5/2/16,10:54 PM,BLINDSPOT,59,1.39977383,0,1.5087614
1186,DKN,5/2/16,10:55 PM,BLINDSPOT,59,1.413901981,0,1.460367876
1187,DKN,5/2/16,10:56 PM,BLINDSPOT,59,1.423955408,0,1.690026973
1188,DKN,5/2/16,10:57 PM,BLINDSPOT,59,1.464340318,0,1.653877877
1189,DKN,5/2/16,10:58 PM,BLINDSPOT,59,1.538265928,1,2.164703654
1190,DKN,5/2/16,10:59 PM,BLINDSPOT,59,1.621448622,1,0
1191,DKN,5/9/16,10:01 PM,BLINDSPOT,59,2.681112229,0,25.30385959
1192,DKN,5/9/16,10:02 PM,BLINDSPOT,59,2.140690481,0,11.29518685
1193,DKN,5/9/16,10:03 PM,BLINDSPOT,59,1.978417001,0,9.060113013
1194,DKN,5/9/16,10:04 PM,BLINDSPOT,59,1.842541108,0,5.997040535
1195,DKN,5/9/16,10:05 PM,BLINDSPOT,59,1.786760401,0,3.579919794
1196,DKN,5/9/16,10:06 PM,BLINDSPOT,59,1.7630732,0,3.336829833
1197,DKN,5/9/16,10:07 PM,BLINDSPOT,59,1.743700204,1,10.25770785
1198,DKN,5/9/16,10:08 PM,BLINDSPOT,59,1.612730743,1,3.987348863
1199,DKN,5/9/16,10:09 PM,BLINDSPOT,59,1.605271801,1,2.888697173
1200,DKN,5/9/16,10:10 PM,BLINDSPOT,59,1.624155959,1,3.648950575
1201,DKN,5/9/16,10:11 PM,BLINDSPOT,59,1.625429882,0,3.815359298
1202,DKN,5/9/16,10:12 PM,BLINDSPOT,59,1.62239047,0,4.375742331
1203,DKN,5/9/16,10:13 PM,BLINDSPOT,59,1.621431226,0,3.871146657
1204,DKN,5/9/16,10:14 PM,BLINDSPOT,59,1.600045628,0,3.026014529
1205,DKN,5/9/16,10:15 PM,BLINDSPOT,59,1.606289186,0,2.564166202
1206,DKN,5/9/16,10:16 PM,BLINDSPOT,59,1.592644216,1,6.810551121
1207,DKN,5/9/16,10:17 PM,BLINDSPOT,59,1.505975525,1,3.689190558
1208,DKN,5/9/16,10:18 PM,BLINDSPOT,59,1.500833756,1,2.518269025
1209,DKN,5/9/16,10:19 PM,BLINDSPOT,59,1.50174142,1,2.328872126
1210,DKN,5/9/16,10:20 PM,BLINDSPOT,59,1.523129655,0,2.238585084
1211,DKN,5/9/16,10:21 PM,BLINDSPOT,59,1.529046895,0,2.055336456
1212,DKN,5/9/16,10:22 PM,BLINDSPOT,59,1.530236632,0,1.691595678
1213,DKN,5/9/16,10:23 PM,BLINDSPOT,59,1.538033797,0,1.695591838
1214,DKN,5/9/16,10:24 PM,BLINDSPOT,59,1.544059888,0,2.099216008
1215,DKN,5/9/16,10:25 PM,BLINDSPOT,59,1.539248141,0,2.855707331
1216,DKN,5/9/16,10:26 PM,BLINDSPOT,59,1.529583647,0,1.480734286
1217,DKN,5/9/16,10:27 PM,BLINDSPOT,59,1.543720268,0,1.597754607
1218,DKN,5/9/16,10:28 PM,BLINDSPOT,59,1.539285116,1,9.997939822
1219,DKN,5/9/16,10:29 PM,BLINDSPOT,59,1.411954772,1,4.341277956
1220,DKN,5/9/16,10:30 PM,BLINDSPOT,59,1.382547142,0,2.10884078
1221,DKN,5/9/16,10:31 PM,BLINDSPOT,59,1.413707503,0,1.776270318
1222,DKN,5/9/16,10:32 PM,BLINDSPOT,59,1.458715562,0,2.03390979
1223,DKN,5/9/16,10:33 PM,BLINDSPOT,59,1.495131099,0,1.572155191
1224,DKN,5/9/16,10:34 PM,BLINDSPOT,59,1.511953585,0,2.501355587
1225,DKN,5/9/16,10:35 PM,BLINDSPOT,59,1.488511062,0,2.670530125
1226,DKN,5/9/16,10:36 PM,BLINDSPOT,59,1.476065797,0,2.804962034
1227,DKN,5/9/16,10:37 PM,BLINDSPOT,59,1.453967083,0,0.953917821
1228,DKN,5/9/16,10:38 PM,BLINDSPOT,59,1.468902527,0,1.831890202
1229,DKN,5/9/16,10:39 PM,BLINDSPOT,59,1.456459792,0,1.363397766
1230,DKN,5/9/16,10:40 PM,BLINDSPOT,59,1.452183257,1,6.373941964
1231,DKN,5/9/16,10:41 PM,BLINDSPOT,59,1.391321529,1,4.100967352
